,ID,pred
0,25318,0.06096133764953643
1,25319,0.006116878492325728
2,25320,0.005795233344605733
3,25321,0.7240660834081777
4,25322,0.029099181576758143
5,25323,0.001490551999139692
6,25324,0.00014334564860885672
7,25325,0.0015677663971285954
8,25326,0.00830202477670544
9,25327,0.48376832962742966
10,25328,0.7873884130090526
11,25329,0.0669075091567562
12,25330,0.0004662341969396901
13,25331,0.0010161809857921168
14,25332,0.01192228320207881
15,25333,0.007897642857838843
16,25334,0.08134344873359403
17,25335,0.00024397928994769505
18,25336,0.003986983793845385
19,25337,0.19477197510846556
20,25338,0.015557462975068118
21,25339,0.09387230528116727
22,25340,0.00032569270179098116
23,25341,0.02181192439408712
24,25342,0.5114589965313314
25,25343,0.035007139656115537
26,25344,0.017987745391657917
27,25345,0.003514349501940826
28,25346,0.011317124940391547
29,25347,0.001271151954061266
30,25348,0.013424118410853149
31,25349,0.004201493051803877
32,25350,0.009072139939614412
33,25351,0.0009587287635728287
34,25352,0.08857306153836
35,25353,0.10219134847621467
36,25354,0.009453787780366046
37,25355,0.1903645346724278
38,25356,0.14225720903332556
39,25357,0.007006158115305702
40,25358,0.07004723364751023
41,25359,0.05028317190278785
42,25360,0.004751495369508942
43,25361,0.08076870393706768
44,25362,0.19132691293155923
45,25363,0.6333113030781254
46,25364,0.01628812388429941
47,25365,0.0008253587372971984
48,25366,0.012555222200859686
49,25367,0.0076466534816707005
50,25368,0.5400408807944501
51,25369,0.021481325813858972
52,25370,0.0002534279934299425
53,25371,0.2089454596089851
54,25372,0.022848870904615095
55,25373,0.01455194646146216
56,25374,0.04260995233649364
57,25375,0.0002214321077303607
58,25376,0.23271147843494083
59,25377,0.0021528663508211753
60,25378,0.041317084033163635
61,25379,0.04459224173840183
62,25380,0.007400348839098157
63,25381,0.004634431514479818
64,25382,0.01937988335848748
65,25383,0.1332174312149783
66,25384,0.0017186331694283752
67,25385,0.016218112099454257
68,25386,0.0018218635025307641
69,25387,0.05374089517196278
70,25388,0.02242374582238512
71,25389,0.24258002398837797
72,25390,0.0051571547711550345
73,25391,0.014512910077093237
74,25392,0.5403048729181428
75,25393,0.24287852546613134
76,25394,0.24270372527485143
77,25395,0.0028416764391838243
78,25396,0.00037379612030509246
79,25397,0.04823503644222421
80,25398,0.7538035752833325
81,25399,0.05154191426260018
82,25400,0.0009698493426759955
83,25401,0.004364101705946816
84,25402,0.49783481269930896
85,25403,0.025930620407948347
86,25404,0.012307996488080375
87,25405,0.5622842943506811
88,25406,0.0014172380646479054
89,25407,0.022421752268443614
90,25408,0.34709170799332995
91,25409,0.01503779917136499
92,25410,0.03052073851986699
93,25411,0.06587827394837556
94,25412,0.09063459975230262
95,25413,0.5969020533711455
96,25414,0.25788051135693674
97,25415,0.48429531490135747
98,25416,0.004696277478256392
99,25417,0.3072711535472828
100,25418,0.00636758542847556
101,25419,0.0008918053751031656
102,25420,0.027966115590093384
103,25421,0.0019697660110310376
104,25422,0.0011532936640044635
105,25423,0.008880321206276513
106,25424,0.042515608722243234
107,25425,0.004375118857073596
108,25426,0.07552780919960424
109,25427,0.4358773704974021
110,25428,0.0010077301218146739
111,25429,0.1404163384614789
112,25430,0.21502759511259187
113,25431,0.10219013757065723
114,25432,0.019405699994027744
115,25433,0.005755291319063787
116,25434,0.7157168972611263
117,25435,0.0036205309001342404
118,25436,0.0009914816855282258
119,25437,0.001526393274740632
120,25438,0.002384646904462513
121,25439,0.5231236556411549
122,25440,0.12059748746812
123,25441,0.28431871010747667
124,25442,0.0019674080313929025
125,25443,0.015795966580615998
126,25444,0.37630861503898594
127,25445,0.010908386536550468
128,25446,0.07957046296600204
129,25447,0.024756034934735466
130,25448,0.054567183394411925
131,25449,0.044314640826982256
132,25450,0.007868545222418024
133,25451,0.010612641162905436
134,25452,0.025149665188984607
135,25453,0.0008975326286944784
136,25454,0.5750727529860588
137,25455,0.029162813044349277
138,25456,0.002344285732078019
139,25457,0.5363239239076364
140,25458,0.597487026904502
141,25459,0.07103746126202588
142,25460,0.03845184991469598
143,25461,0.002698567626556155
144,25462,0.04555733606282517
145,25463,0.5178097150318257
146,25464,0.0041451404500978855
147,25465,0.012607039368362973
148,25466,0.1429718175057346
149,25467,0.19484759196005857
150,25468,0.06836457371490291
151,25469,4.6033665152217896e-05
152,25470,0.004064306024323887
153,25471,0.003963892950272773
154,25472,0.017758215724761987
155,25473,0.07404902180587941
156,25474,0.006092538429349352
157,25475,0.051697303642793666
158,25476,0.004469507400729061
159,25477,0.00977705485521252
160,25478,0.601424841511911
161,25479,0.01583978816578035
162,25480,0.04783264512046889
163,25481,0.028647943355347892
164,25482,0.050862685835891736
165,25483,0.0004304806144814711
166,25484,0.021382822561316815
167,25485,0.6562940066291035
168,25486,0.05701060104538827
169,25487,0.004555602959356489
170,25488,0.49316447345926434
171,25489,0.5248308134323695
172,25490,0.62271291948913
173,25491,0.17395483566188208
174,25492,0.007100833805783094
175,25493,0.4871868731719118
176,25494,0.5367552944154407
177,25495,0.06966591562938056
178,25496,0.013936899301257265
179,25497,0.023944387992642223
180,25498,0.0013533204409037403
181,25499,0.0026484940372771726
182,25500,0.0007506503942569423
183,25501,0.0023243573643200507
184,25502,0.022125439996914416
185,25503,0.004521516714506191
186,25504,0.006799711218460442
187,25505,0.3624443592311655
188,25506,0.08367563875412334
189,25507,0.0003492383481857076
190,25508,0.0031965879197311986
191,25509,0.0006525818415381604
192,25510,0.07761258236256009
193,25511,0.0708245967463913
194,25512,0.22834846457758404
195,25513,0.010993319266005882
196,25514,0.00044555308764356586
197,25515,0.6213285269302703
198,25516,0.0003433696120490412
199,25517,0.0007052169676525331
200,25518,0.483037080040713
201,25519,0.00640704732480762
202,25520,0.24091690820285716
203,25521,0.021385333808421815
204,25522,0.0009358413431821576
205,25523,0.2402491744964032
206,25524,0.0008193251564207455
207,25525,0.3608157391040181
208,25526,0.4648980703202425
209,25527,0.05938729774877474
210,25528,0.0002616051113331937
211,25529,0.16491799563256854
212,25530,0.0021664413826220003
213,25531,0.08469450225250957
214,25532,0.027375724239270722
215,25533,0.03245581061395636
216,25534,0.15664531326662479
217,25535,0.2523296821435735
218,25536,0.08474037673834584
219,25537,0.0011608623701391235
220,25538,0.02897187079213534
221,25539,0.594620294480828
222,25540,0.5127724594607107
223,25541,0.5079352278750757
224,25542,0.004490618860007197
225,25543,0.011653505709239485
226,25544,0.00438528402068194
227,25545,0.0029068035426656953
228,25546,0.036714193052704444
229,25547,0.005184791565818046
230,25548,0.03589521770133949
231,25549,0.00021447730338800976
232,25550,0.0249278757809039
233,25551,0.16016538514552323
234,25552,0.46530888015371397
235,25553,0.0013797401380089957
236,25554,0.0009789621137589312
237,25555,0.01376749423952255
238,25556,0.5607012980553623
239,25557,0.015706518984602305
240,25558,0.0016496284397556715
241,25559,6.224311605944131e-05
242,25560,0.07724998763610258
243,25561,0.19809809059971095
244,25562,0.0019088484933293785
245,25563,0.0504698303418957
246,25564,0.3461572780417632
247,25565,0.003081653486542888
248,25566,0.03787375318943069
249,25567,0.008875025931208652
250,25568,0.5726872828933044
251,25569,0.01670975753388908
252,25570,0.003023827121518086
253,25571,0.6893236856433353
254,25572,0.0003747067334375961
255,25573,0.0034773667296201607
256,25574,0.0025100559488314376
257,25575,0.006771041962955322
258,25576,0.00968653584748293
259,25577,0.016419875587373404
260,25578,0.0031667110534746574
261,25579,0.009187310030954942
262,25580,0.0004366540900088556
263,25581,0.03285234377771756
264,25582,0.017500889157433547
265,25583,0.6554007232038734
266,25584,0.001016877125134165
267,25585,0.7386976665979139
268,25586,0.0011525370999746322
269,25587,0.0016037777606288425
270,25588,0.024482111539597173
271,25589,0.011341820871172274
272,25590,0.0005208229729219727
273,25591,0.0018802000785129356
274,25592,0.016960383899313758
275,25593,0.00015371873011871707
276,25594,0.2984217178398533
277,25595,0.5316175289810905
278,25596,0.23169686650370658
279,25597,0.0022024789406690287
280,25598,0.152806597917203
281,25599,0.0015249824236013255
282,25600,0.0002534705212426152
283,25601,0.002686646359475253
284,25602,0.01948773884201252
285,25603,0.012037884413792584
286,25604,0.012447922383455559
287,25605,0.04074984590557859
